"ENTREZID","SYMBOL","ENSEMBL","chr","start","end","strand","width","Mark","Contrast","Log_signal_difference","AveExpr","t","P_value","FDR","B","Direction"
"2321","FLT1","ENSG00000102755","chr13",29067283,29071282,"-",4000,"H3K27ac","LPS_vs_RPMI",0.0889791353360563,2.81764763828548,0.255187385017351,0.804839895605333,0.998918875707077,-5.31218658289718,"UP"
"2322","FLT3","ENSG00000122025","chr13",28672730,28676729,"-",4000,"H3K27ac","LPS_vs_RPMI",0.195489176252645,2.18085916486021,0.611772716401791,0.557206031446894,0.998918875707077,-5.18214004678533,"UP"
"23235","SIK2","ENSG00000170145","chr11",111471173,111475172,"+",4000,"H3K27ac","LPS_vs_RPMI",0.0633405968170937,4.30179572915228,0.149672635153667,0.88462584505676,0.998918875707077,-5.33062462176625,"UP"
"2324","FLT4","ENSG00000037280","chr5",180074625,180078624,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.102352319930669,1.12800001948424,-0.312779875784859,0.762226883893299,0.998918875707077,-5.29814672612058,"DOWN"
"23387","SIK3","ENSG00000160584","chr11",116967154,116971153,"-",4000,"H3K27ac","LPS_vs_RPMI",0.248638453731915,5.43517402524301,0.734182977527381,0.483226554027581,0.998918875707077,-5.11516115469713,"UP"
"23476","BRD4","ENSG00000141867","chr19",15441357,15445356,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.102547769724068,5.37798056073496,-0.272263211743371,0.792125670696766,0.998918875707077,-5.30831403601873,"DOWN"
"23552","CDK20","ENSG00000156345","chr9",90587669,90591668,"-",4000,"H3K27ac","LPS_vs_RPMI",0.150592691835222,3.63872786421571,0.308267986088175,0.765536611420145,0.998918875707077,-5.2993467733969,"UP"
"23604","DAPK2","ENSG00000035664","chr15",64362233,64366232,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.318265242738468,5.22172749484539,-0.609619370909567,0.558564553546531,0.998918875707077,-5.18322205257054,"DOWN"
"23678","SGK3","ENSG00000104205","chr8",67622969,67626968,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.325694870690437,5.8968753243571,-0.584070213632459,0.574828402803855,0.998918875707077,-5.19579859425507,"DOWN"
"23683","PRKD3","ENSG00000115825","chr2",37549977,37553976,"-",4000,"H3K27ac","LPS_vs_RPMI",0.239157587049425,4.53258044628894,0.465346661500676,0.653748790062046,0.998918875707077,-5.24775524800475,"UP"
"238","ALK","ENSG00000171094","chr2",30142453,30146452,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.133623177848136,1.18676576445977,-0.38856066938059,0.707459998182322,0.998918875707077,-5.27547854873334,"DOWN"
"2444","FRK","ENSG00000111816","chr6",116380055,116384054,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.314141141516309,1.59859726245046,-0.958271219787704,0.365226062809115,0.998918875707077,-4.9667314393821,"DOWN"
"2475","MTOR","ENSG00000198793","chr1",11320614,11324613,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.0640132180839057,4.18808863420089,-0.175159276408552,0.865187188401755,0.998918875707077,-5.32704220547488,"DOWN"
"25","ABL1","ENSG00000097007","chr9",133586430,133590429,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.0971986331257764,5.17081691912865,-0.18384631278211,0.858583010606018,0.998918875707077,-5.32569383187674,"DOWN"
"2534","FYN","ENSG00000010810","chr6",112192656,112196655,"-",4000,"H3K27ac","LPS_vs_RPMI",0.143932269382281,3.38908086333249,0.381534039354664,0.712468888582881,0.998918875707077,-5.27777838147536,"UP"
"255239","ANKK1","ENSG00000170209","chr11",113256501,113260500,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.174857821940364,1.20055115401312,-0.530109501078538,0.610035857133139,0.998918875707077,-5.22075369539056,"DOWN"
"255967","PAN3","ENSG00000152520","chr13",28710643,28714642,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.103014482366164,5.66799470600303,-0.27564915943655,0.789612248095354,0.998918875707077,-5.30751700367369,"DOWN"
"25778","DSTYK","ENSG00000133059","chr1",205178831,205182830,"-",4000,"H3K27ac","LPS_vs_RPMI",0.425787736146526,5.02480160918125,0.761956247047129,0.467357379682974,0.998918875707077,-5.09851413477911,"UP"
"2580","GAK","ENSG00000178950","chr4",924162,928161,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.175223117694443,4.91371299812073,-0.422089214341786,0.683770155253862,0.998918875707077,-5.2639541889523,"DOWN"
"25865","PRKD2","ENSG00000105287","chr19",47218385,47222384,"-",4000,"H3K27ac","LPS_vs_RPMI",0.690818718589564,3.67586420946842,1.63189682390163,0.140287818320016,0.998918875707077,-4.37127054164624,"UP"
"25989","ULK3","ENSG00000140474","chr15",75133688,75137687,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.18075730248624,4.34737549522502,-0.428406265549324,0.679347005034135,0.998918875707077,-5.26168159971351,"DOWN"
"26524","LATS2","ENSG00000150457","chr13",21633726,21637725,"-",4000,"H3K27ac","LPS_vs_RPMI",0.0286322237960288,4.69143092577034,0.0613150999473374,0.952571159569179,0.998918875707077,-5.33870765279898,"UP"
"26576","SRPK3","ENSG00000184343","chrX",153039867,153043866,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.127904933899107,1.16082329153239,-0.405725435411791,0.695287871637315,0.998918875707077,-5.26969207537401,"DOWN"
"26750","RPS6KC1","ENSG00000136643","chr1",213222575,213226574,"+",4000,"H3K27ac","LPS_vs_RPMI",0.129512493507576,4.59589777037291,0.311396699010765,0.763240975859722,0.998918875707077,-5.29851641629734,"UP"
"269","AMHR2","ENSG00000135409","chr12",53815639,53819638,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.19045661708918,1.25338557620234,-0.55027542392744,0.596744789667986,0.998918875707077,-5.21168546209111,"DOWN"
"27","ABL2","ENSG00000143322","chr1",179196820,179200819,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.051923532640759,3.70529020342416,-0.159317064869075,0.87725952618832,0.998918875707077,-5.329334602726,"DOWN"
"27102","EIF2AK1","ENSG00000086232","chr7",6096807,6100806,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.0119155763075636,4.1779998413915,-0.0274003169702753,0.978793217945761,0.998918875707077,-5.34001430713994,"DOWN"
"27148","STK36","ENSG00000163482","chr2",219534792,219538791,"+",4000,"H3K27ac","LPS_vs_RPMI",0.220722225299894,3.40581624619245,0.598015654281794,0.565918085922592,0.998918875707077,-5.18899386096353,"UP"
"27330","RPS6KA6","ENSG00000072133","chrX",83459365,83463364,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.34097696650913,1.2292375623227,-1.04774286458768,0.324548469595598,0.998918875707077,-4.89912963649929,"DOWN"
"27347","STK39","ENSG00000198648","chr2",169102106,169106105,"-",4000,"H3K27ac","LPS_vs_RPMI",0.0553835052661924,3.32923688137085,0.13154874776366,0.898500297284433,0.998918875707077,-5.33283230002205,"UP"
"282974","STK32C","ENSG00000165752","chr10",134143352,134147351,"-",4000,"H3K27ac","LPS_vs_RPMI",0.03797286479909,5.22305449185026,0.0614155838958766,0.952493542013245,0.998918875707077,-5.33870229822673,"UP"
"283455","KSR2","ENSG00000171435","chr12",118404796,118408795,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.141088194539075,1.18841344289851,-0.400754614116543,0.69880343750443,0.998918875707077,-5.27139233297352,"DOWN"
"283629","TSSK4","ENSG00000139908","chr14",24672902,24676901,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.10774215255123,1.390079593336,-0.323303451773062,0.754527456677195,0.998918875707077,-5.29528196552026,"DOWN"
"284086","NEK8","ENSG00000160602","chr17",27050915,27054914,"+",4000,"H3K27ac","LPS_vs_RPMI",0.212655387622379,3.37539699436279,0.543744907250428,0.60103176676953,0.998918875707077,-5.21465602992378,"UP"
"284656","EPHA10","ENSG00000183317","chr1",38228806,38232805,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.0963029275345524,1.19303612243259,-0.280877594619908,0.785736256833252,0.998918875707077,-5.30626735034929,"DOWN"
"285220","EPHA6","ENSG00000080224","chr3",96531425,96535424,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.519439085968984,1.17837660918462,-1.29411753972057,0.230754856186368,0.998918875707077,-4.69236781716594,"DOWN"
"2868","GRK4","ENSG00000125388","chr4",2963298,2967297,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.195878166329457,4.1726125842253,-0.537752559371463,0.604979991248291,0.998918875707077,-5.21735325009771,"DOWN"
"2869","GRK5","ENSG00000198873","chr10",120965083,120969082,"+",4000,"H3K27ac","LPS_vs_RPMI",0.153040124066406,4.38732504198566,0.337961438404121,0.743851574740452,0.998918875707077,-5.29113875687797,"UP"
"2870","GRK6","ENSG00000198055","chr5",176828205,176832204,"+",4000,"H3K27ac","LPS_vs_RPMI",0.104441316617784,2.35783840537777,0.283312237150772,0.783933534986254,0.998918875707077,-5.30567761809524,"UP"
"2872","MKNK2","ENSG00000099875","chr19",2049244,2053243,"-",4000,"H3K27ac","LPS_vs_RPMI",0.48051950021275,4.92952089829278,0.875969859138036,0.405885381959773,0.998918875707077,-5.02488151374693,"UP"
"28951","TRIB2","ENSG00000071575","chr2",12855036,12859035,"+",4000,"H3K27ac","LPS_vs_RPMI",0.128730083705585,2.16505913774885,0.314309152655743,0.761106242907191,0.998918875707077,-5.29773613480171,"UP"
"28996","HIPK2","ENSG00000064393","chr7",139475798,139479797,"-",4000,"H3K27ac","LPS_vs_RPMI",0.462745193467877,5.51345196385993,0.895338679695997,0.396035656606272,0.998918875707077,-5.01156008082036,"UP"
"29","ABR","ENSG00000159842","chr17",1131033,1135032,"-",4000,"H3K27ac","LPS_vs_RPMI",0.216081686352909,5.6662044770979,0.317931254627596,0.758454382835281,0.998918875707077,-5.29675589258031,"UP"
"29110","TBK1","ENSG00000183735","chr12",64843870,64847869,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.243316279810249,5.35307686785335,-0.676201023480367,0.517460791974083,0.998918875707077,-5.1482095753232,"DOWN"
"2931","GSK3A","ENSG00000105723","chr19",42757285,42761284,"-",4000,"H3K27ac","LPS_vs_RPMI",0.107768762488401,5.39025056531136,0.249548565702808,0.809052173737602,0.998918875707077,-5.31341138536199,"UP"
"2932","GSK3B","ENSG00000082701","chr3",119811295,119815294,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.232917939505248,6.10241615841512,-0.5054194560086,0.626519348253986,0.998918875707077,-5.23143189140601,"DOWN"
"2984","GUCY2C","ENSG00000070019","chr12",14847534,14851533,"-",4000,"H3K27ac","LPS_vs_RPMI",0.181798855540852,1.28248480499833,0.558919432213576,0.591096001078115,0.998918875707077,-5.20770379277497,"UP"
"2986","GUCY2F","ENSG00000101890","chrX",108723316,108727315,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.204087874824679,1.17314761254622,-0.578427235832737,0.578456300637685,0.998918875707077,-5.19851096700982,"DOWN"
"29904","EEF2K","ENSG00000103319","chr16",22215599,22219598,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.496517092234271,4.88538695648702,-1.0080476229888,0.342145732976803,0.998918875707077,-4.92966349891684,"DOWN"
"29941","PKN3","ENSG00000160447","chr9",131462782,131466781,"+",4000,"H3K27ac","LPS_vs_RPMI",0.303914984443801,2.17581307682427,0.885238491145218,0.401150371920955,0.998918875707077,-5.01853525947186,"UP"
"29959","NRBP1","ENSG00000115216","chr2",27648657,27652656,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.888964754478119,5.51206948415392,-2.42616329548429,0.0406313277284659,0.998918875707077,-3.5397530522684,"DOWN"
"3000","GUCY2D","ENSG00000132518","chr17",7903933,7907932,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.345071138072828,2.69533322417129,-0.709032116619997,0.497894460839883,0.998918875707077,-5.12978308051117,"DOWN"
"3055","HCK","ENSG00000101336","chr20",30638000,30641999,"+",4000,"H3K27ac","LPS_vs_RPMI",1.10847901987211,5.40652262935902,1.79258360013151,0.109753068099912,0.998918875707077,-4.2081756569717,"UP"
"30811","HUNK","ENSG00000142149","chr21",33243333,33247332,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.265419485879143,1.30697600050563,-0.832869373524674,0.428423687667461,0.998918875707077,-5.05369371064196,"DOWN"
"30849","PIK3R4","ENSG00000196455","chr3",130463674,130467673,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.332865956247306,3.75471914119585,-0.963014115051262,0.362977964045288,0.998918875707077,-4.96325954836739,"DOWN"
"340156","MYLK4","ENSG00000145949","chr6",2768565,2772564,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.00913959020034771,1.45418471276451,-0.028550012483453,0.977903663865521,0.998918875707077,-5.33998636541428,"DOWN"
"340371","NRBP2","ENSG00000185189","chr8",144921146,144925145,"-",4000,"H3K27ac","LPS_vs_RPMI",0.452380657720215,2.99491474108639,1.1088658991762,0.298835918731187,0.998918875707077,-4.85050529721308,"UP"
"341676","NEK5","ENSG00000197168","chr13",52701229,52705228,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.160351291451168,1.91949651043724,-0.515403823463394,0.619826081449907,0.998918875707077,-5.22717033467261,"DOWN"
"344387","CDKL4","ENSG00000205111","chr2",39469125,39473124,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.266604770209506,1.5105013160691,-0.799848322529788,0.44626821625474,0.998918875707077,-5.0749721538847,"DOWN"
"3480","IGF1R","ENSG00000140443","chr15",99189768,99193767,"+",4000,"H3K27ac","LPS_vs_RPMI",0.33657618098779,4.3307767264038,0.802367392711418,0.444889347878138,0.998918875707077,-5.0733736720801,"UP"
"3551","IKBKB","ENSG00000104365","chr8",42126820,42130819,"+",4000,"H3K27ac","LPS_vs_RPMI",0.075623580775261,4.77281871564334,0.19380069228692,0.851029858325142,0.998918875707077,-5.32406934550914,"UP"
"3611","ILK","ENSG00000166333","chr11",6622938,6626937,"+",4000,"H3K27ac","LPS_vs_RPMI",0.199523087494894,5.01221633307244,0.402281414997901,0.697722798064485,0.998918875707077,-5.27087221861927,"UP"
"3643","INSR","ENSG00000171105","chr19",7292426,7296425,"-",4000,"H3K27ac","LPS_vs_RPMI",0.25263311932363,3.7775205631486,0.635604908352498,0.542299430609664,0.998918875707077,-5.16993844140911,"UP"
"3645","INSRR","ENSG00000027644","chr1",156826910,156830909,"-",4000,"H3K27ac","LPS_vs_RPMI",0.0362565814536171,1.35796215166374,0.109051642179701,0.915773600818165,0.998918875707077,-5.33517867922143,"UP"
"3654","IRAK1","ENSG00000184216","chrX",153283354,153287353,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.0785270563950355,5.80415582952624,-0.18638955136387,0.856651758564058,0.998918875707077,-5.32528685271906,"DOWN"
"3656","IRAK2","ENSG00000134070","chr3",10204603,10208602,"+",4000,"H3K27ac","LPS_vs_RPMI",1.37037245654345,3.46892167556847,4.2946936684345,0.00246689781335016,0.613024106617516,-1.79957341645646,"UP"
"369","ARAF","ENSG00000078061","chrX",47418604,47422603,"+",4000,"H3K27ac","LPS_vs_RPMI",0.140280131045605,4.21812905858929,0.366328505149347,0.723358502007161,0.998918875707077,-5.28261746468105,"UP"
"3702","ITK","ENSG00000113263","chr5",156567944,156571943,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.258694874073823,5.64251253394994,-0.666367599511518,0.523412511339638,0.998918875707077,-5.15358093654104,"DOWN"
"3716","JAK1","ENSG00000162434","chr1",65531438,65535437,"-",4000,"H3K27ac","LPS_vs_RPMI",0.934823360386728,5.54983716604154,1.92171497099428,0.0898529867621815,0.998918875707077,-4.07404339941002,"UP"
"3717","JAK2","ENSG00000096968","chr9",4982390,4986389,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.162885897481601,5.79709553840458,-0.40999157661401,0.692276890641568,0.998918875707077,-5.26821694750996,"DOWN"
"3718","JAK3","ENSG00000105639","chr19",17956881,17960880,"-",4000,"H3K27ac","LPS_vs_RPMI",1.52768799425447,3.54552775258419,3.71270729464797,0.00564295313049033,0.701136926463424,-2.27697648871935,"UP"
"375449","MAST4","ENSG00000069020","chr5",65890208,65894207,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.188490962445224,1.72440607215292,-0.49447754437967,0.633896819943421,0.998918875707077,-5.2360134280134,"DOWN"
"3791","KDR","ENSG00000128052","chr4",55989763,55993762,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.150725995435176,1.24814394380599,-0.478085854171728,0.645030129173535,0.998918875707077,-5.24270228738121,"DOWN"
"3815","KIT","ENSG00000157404","chr4",55521434,55525433,"+",4000,"H3K27ac","LPS_vs_RPMI",0.208063407755852,1.68902397246585,0.622354123126925,0.550558278346575,0.998918875707077,-5.17677373413482,"UP"
"388228","SBK1","ENSG00000188322","chr16",28268567,28272566,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.272296247193736,1.16836041254061,-0.779865906230192,0.457308414047134,0.998918875707077,-5.08750511866688,"DOWN"
"389840","MAP3K15","ENSG00000180815","chrX",19531627,19535626,"-",4000,"H3K27ac","LPS_vs_RPMI",0.0653384190396724,1.31327306003442,0.202582374617389,0.844379986669233,0.998918875707077,-5.32256594219359,"UP"
"3932","LCK","ENSG00000182866","chr1",32714845,32718844,"+",4000,"H3K27ac","LPS_vs_RPMI",0.100492943430651,1.82152691722167,0.226174702425718,0.826581655275255,0.998918875707077,-5.31820151493846,"UP"
"3984","LIMK1","ENSG00000106683","chr7",73495263,73499262,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.679525660767767,4.08912302788656,-1.95244241956178,0.0856510504229252,0.998918875707077,-4.04183094730141,"DOWN"
"3985","LIMK2","ENSG00000182541","chr22",31606225,31610224,"+",4000,"H3K27ac","LPS_vs_RPMI",1.85489078773352,3.64505701170859,5.32460528399135,0.000643770408957291,0.319953893251774,-1.10659072160954,"UP"
"4058","LTK","ENSG00000062524","chr15",41804086,41808085,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.235568796009206,1.40431982828582,-0.673652765653045,0.518999123296148,0.998918875707077,-5.14960810491771,"DOWN"
"4067","LYN","ENSG00000254087","chr8",56790394,56794393,"+",4000,"H3K27ac","LPS_vs_RPMI",0.300209517157231,5.83154762403623,0.609279116156517,0.558779391836614,0.998918875707077,-5.18339271081422,"UP"
"4117","MAK","ENSG00000111837","chr6",10836787,10840786,"-",4000,"H3K27ac","LPS_vs_RPMI",0.397547795076618,3.64592092045181,0.877287639094524,0.405209760285369,0.998918875707077,-5.02398243209337,"UP"
"4139","MARK1","ENSG00000116141","chr1",220699478,220703477,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.251167275426276,1.31116854315535,-0.712219776841053,0.496019911484491,0.998918875707077,-5.12795397768683,"DOWN"
"4140","MARK3","ENSG00000075413","chr14",103849714,103853713,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.342534094957057,5.40681379151134,-0.797694631337355,0.447449381373695,0.998918875707077,-5.07633550940745,"DOWN"
"4145","MATK","ENSG00000007264","chr19",3800128,3804127,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.123545788382813,1.60869861205274,-0.398571581558992,0.700349808096932,0.998918875707077,-5.27213272227649,"DOWN"
"415116","PIM3","ENSG00000198355","chr22",50352416,50356415,"+",4000,"H3K27ac","LPS_vs_RPMI",3.33352050629898e-05,6.42510653904694,7.84245361576424e-05,0.999939293934627,0.999939293934627,-5.34034044536565,"UP"
"4214","MAP3K1","ENSG00000095015","chr5",56109376,56113375,"+",4000,"H3K27ac","LPS_vs_RPMI",0.694884950913685,6.08704269171707,0.843616752472921,0.422723637436683,0.998918875707077,-5.04661804803683,"UP"
"4215","MAP3K3","ENSG00000198909","chr17",61697775,61701774,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.396360645620011,5.49718050496937,-0.807214382243281,0.442244389613229,0.998918875707077,-5.07028641478674,"DOWN"
"4216","MAP3K4","ENSG00000085511","chr6",161410759,161414758,"+",4000,"H3K27ac","LPS_vs_RPMI",0.0179629000780386,4.68446952000975,0.0461363692512756,0.964301432293278,0.998918875707077,-5.33941588530659,"UP"
"4217","MAP3K5","ENSG00000197442","chr6",137112236,137116235,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.174210343826164,5.26892404320298,-0.354385532300047,0.731958787487914,0.998918875707077,-5.28628565572946,"DOWN"
"4233","MET","ENSG00000105976","chr7",116310250,116314249,"+",4000,"H3K27ac","LPS_vs_RPMI",1.35881793600287,2.39428602118356,3.9590839700253,0.00395186120627511,0.65469167317291,-2.06700144117201,"UP"
"4293","MAP3K9","ENSG00000006432","chr14",71274252,71278251,"-",4000,"H3K27ac","LPS_vs_RPMI",0.174778277405588,1.95496951741263,0.545745348722194,0.599716811116349,0.998918875707077,-5.21374952242929,"UP"
"4294","MAP3K10","ENSG00000130758","chr19",40695333,40699332,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.0254047784497127,4.2341439293791,-0.0802178861579036,0.937980344761023,0.998918875707077,-5.33754627803597,"DOWN"
"4296","MAP3K11","ENSG00000173327","chr11",65380854,65384853,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.0138034604877317,5.69364103487863,-0.0289280290424752,0.977611188145418,0.998918875707077,-5.33997692746271,"DOWN"
"4342","MOS","ENSG00000172680","chr8",57024542,57028541,"-",4000,"H3K27ac","LPS_vs_RPMI",-0.0881260353892541,1.09254555040956,-0.278672654515989,0.787370078839359,0.998918875707077,-5.30679715274051,"DOWN"
"440275","EIF2AK4","ENSG00000128829","chr15",40224316,40228315,"+",4000,"H3K27ac","LPS_vs_RPMI",-0.260739433233636,4.70070903440469,-0.529284859885875,0.610582689671812,0.998918875707077,-5.22111791209321,"DOWN"
